PlayerID,Fname,Lname,Position,Overall,TeamID,Age,Year,InjuryType,InjuryDuration,Potential,PlayerStatus,Hometown
pID5556,Odell,Ford,OT,45,75,20,Junior,,,92,Current,"Fairview,NJ"
pID5557,Claude,Rodriquez,CB,59,76,19,Sophomore,,,73,Current,"Mountain Gate,CA"
pID5558,Kenneth,Graves,RB,56,77,21,Senior,,,46,Current,"Los Molinos,CA"
pID5559,Abraham,Adams,LB,96,78,21,Senior,,,65,Current,"Rio Rancho,NM"
pID5560,Melvin,Cox,C,89,79,22,Senior,,,59,Current,"Sawyerwood,OH"
pID5561,Jerome,Barton,RB,57,80,19,Sophomore,,,68,Current,"Thor,IA"
pID5562,Alex,Myers,P,59,81,19,Sophomore,,,60,Current,"Ripley,MS"
pID5563,Tobias,Freeman,QB,79,82,21,Senior,,,96,Current,"Gordon,TX"
pID5564,Johnnie,Ware,WR,55,83,19,Sophomore,,,62,Current,"Lake Magdalene,FL"
pID5565,Jamey,Hanson,RB,55,84,20,Junior,,,82,Current,"Pleasant Hill,IL"
pID5566,Olin,Johnson,OT,56,85,20,Junior,,,98,Current,"Elma,IA"
pID5567,Lonnie,Velez,DT,72,86,19,Sophomore,,,78,Current,"Swisher,IA"
pID5568,Humberto,Pierce,QB,67,87,20,Junior,,,63,Current,"Bronte,TX"
pID5569,Mose,Sexton,DT,58,88,18,Freshman,,,83,Current,"White Plains,AL"
pID5570,Hunter,Scott,DE,53,89,21,Senior,,,78,Current,"Shelby,NE"
pID5571,Bruce,Armstrong,WR,79,90,18,Freshman,,,59,Current,"Kingsville,MO"
pID5572,Quentin,McIntosh,OT,41,91,19,Sophomore,,,60,Current,"Roseville,MI"
pID5573,Gregg,Ware,C,94,92,18,Freshman,,,94,Current,"Aplin,AR"
pID5574,Doyle,Newman,LB,71,93,20,Junior,,,62,Current,"Marietta,MS"
pID5575,Deandre,Carpenter,DE,51,94,20,Junior,,,62,Current,"Lemoore,CA"
pID5576,Moshe,Skinner,QB,68,95,21,Senior,,,88,Current,"Sheldon,IL"
pID5577,Neal,Thompson,QB,66,96,19,Sophomore,,,62,Current,"Nekoma,IL"
pID5578,Rigoberto,Schroeder,DT,70,97,21,Senior,,,46,Current,"Westfield,WI"
pID5579,Osvaldo,Cox,LB,76,98,19,Sophomore,,,92,Current,"Parma,OH"
pID5580,Kurtis,Williams,DT,51,99,19,Sophomore,,,80,Current,"Hemingford,NE"
pID5581,Sung,Salas,WR,92,100,19,Sophomore,,,58,Current,"Forest Ranch,CA"
pID5582,Darell,Sanchez,DE,79,101,22,Senior,,,89,Current,"Lost City,OK"
pID5583,Walter,Cummings,DT,71,102,24,Senior,,,92,Current,"Algodones,NM"
pID5584,Glen,Richardson,OT,54,103,20,Junior,,,84,Current,"American Falls,ID"
pID5585,Darius,Delgado,CB,93,104,20,Junior,,,78,Current,"Carrollton,TX"
pID5586,Von,Grant,K,53,105,19,Sophomore,,,74,Current,"Jamul,CA"
pID5587,Salvador,Franklin,S,60,106,19,Sophomore,,,91,Current,"Marshallville,OH"
pID5588,Wilbert,Valentine,CB,45,107,18,Freshman,,,67,Current,"Camp Three,MT"
pID5589,Derek,Arnold,QB,55,108,21,Senior,,,64,Current,"Solomon,KS"
pID5590,Johnathon,Mack,DT,65,109,21,Senior,,,79,Current,"Port Leyden,NY"
pID5591,Trent,Webb,C,66,110,19,Sophomore,,,57,Current,"Bastrop,LA"
pID5592,Sebastian,Maxwell,CB,73,111,21,Senior,,,76,Current,"Tamaha,OK"
pID5593,Valentine,Torres,C,77,112,20,Junior,,,54,Current,"Pasadena Park,MO"
pID5594,Anderson,Allen,K,63,113,20,Junior,,,77,Current,"Greensboro,FL"
pID5595,Clarence,Rich,OT,51,114,21,Senior,,,58,Current,"Nisqually Indian Community,WA"
pID5596,Paul,Crawford,P,68,115,21,Senior,,,54,Current,"Riley,IN"
pID5597,Roman,Burke,DE,61,116,22,Senior,,,78,Current,"Orfordville,WI"
pID5598,Carmelo,Spears,QB,72,117,18,Freshman,,,57,Current,"Rimersburg,PA"
pID5599,Quinn,Murphy,WR,81,118,22,Senior,,,52,Current,"North Shore,CA"
pID5600,Bryant,Welch,CB,58,119,18,Freshman,,,61,Current,"Ellwood City,PA"
pID5601,Gonzalo,Montgomery,CB,45,120,19,Sophomore,,,56,Current,"Munford,TN"
pID5602,Wade,Oconnor,S,58,121,20,Junior,,,74,Current,"Blawnox,PA"
pID5603,Ariel,Manning,P,41,122,19,Sophomore,,,89,Current,"Ripon,WI"
pID5604,Jackson,Hall,K,40,123,19,Sophomore,,,76,Current,"Ulen,IN"
pID5605,Denis,Hughes,DE,71,124,20,Junior,,,55,Current,"Halesite,NY"
pID5606,Bruce,Tanner,DE,75,125,21,Senior,,,51,Current,"Veedersburg,IN"
pID5607,Billie,Rios,CB,70,126,21,Senior,,,69,Current,"Volga,IA"
pID5608,Derek,Ryan,LB,58,127,19,Sophomore,,,61,Current,"Hutchinson,KS"
pID5609,Olen,Pace,C,46,128,19,Sophomore,,,64,Current,"Puako,HI"
pID5610,Francis,Evans,WR,53,129,19,Sophomore,,,51,Current,"Glidden,WI"
pID5611,Ezequiel,Ferguson,WR,56,130,19,Sophomore,,,64,Current,"Lenoir,NC"
pID5612,Gabriel,Cole,RB,62,131,21,Senior,,,66,Current,"Sawyerwood,OH"
pID5613,Blake,Norman,K,100,132,19,Sophomore,,,61,Current,"Bufalo,PR"
pID5614,Benjamin,Wilcox,OG,62,133,19,Sophomore,,,51,Current,"Mesquite,TX"
pID5615,Darrell,Fisher,DE,65,134,19,Sophomore,,,60,Current,"Glenwood,NM"
pID5616,Rory,Hansen,TE,70,135,19,Sophomore,,,73,Current,"Bridge City,TX"
pID5617,Davis,Carroll,S,58,136,18,Freshman,,,61,Current,"Slater,IA"
pID5618,Lincoln,Sanford,RB,96,137,19,Sophomore,,,54,Current,"Marshall,IN"
pID5619,Lenard,Rodgers,LB,69,138,20,Junior,,,59,Current,"Lodi,NJ"
pID5620,Dominic,Flores,WR,60,139,23,Senior,,,50,Current,"Mandaree,ND"
pID5621,Harland,Jackson,S,68,140,20,Junior,,,93,Current,"Kimmell,IN"
pID5622,Emile,Parker,CB,50,141,18,Freshman,,,53,Current,"Miami,MO"
pID5623,Quinn,Nguyen,OG,72,142,19,Sophomore,,,68,Current,"West Point,GA"
pID5624,Cesar,Delgado,DE,92,143,21,Senior,,,72,Current,"Harviell,MO"
pID5625,Chong,Green,OG,58,144,20,Junior,,,71,Current,"Green,KS"
pID5626,Dale,Gilbert,OG,64,145,24,Senior,,,46,Current,"Oakland,OR"
pID5627,Porter,Perry,OT,59,146,19,Sophomore,,,69,Current,"Branford,FL"
pID5628,Foster,Waters,C,41,147,20,Junior,,,62,Current,"Aurora,WV"
pID5629,Kristofer,Cameron,QB,82,148,23,Senior,,,61,Current,"Milo,MO"
pID5630,Jan,Sparks,C,51,149,19,Sophomore,,,84,Current,"Havensville,KS"
pID5631,Benny,Rollins,LB,55,150,20,Junior,,,99,Current,"Welda,KS"
pID5632,Marlin,Luna,K,71,151,23,Senior,,,62,Current,"Valley-Hi,PA"
pID5633,Dennis,Rogers,P,55,152,24,Senior,,,85,Current,"Eagle Lake,WI"
pID5634,Herbert,Tyler,OG,97,153,21,Senior,,,52,Current,"Fort Hill,OR"
pID5635,Roger,Curry,S,59,154,20,Junior,,,55,Current,"Locust Mount,VA"
pID5636,Scottie,Houston,OT,61,155,20,Junior,,,69,Current,"Stroud,OK"
pID5637,Bernard,Shields,K,44,156,19,Sophomore,,,63,Current,"Jackson,WY"
pID5638,Melvin,Murray,DE,70,157,19,Sophomore,,,48,Current,"Tulia,TX"
pID5639,Brad,Chapman,K,94,158,24,Senior,,,70,Current,"Stewartstown,PA"
pID5640,Jed,Moss,K,73,159,18,Freshman,,,53,Current,"Unadilla Forks,NY"
pID5641,Freeman,Wilcox,OG,60,160,20,Junior,,,40,Current,"La Moille,IL"
pID5642,Osvaldo,Patel,P,59,161,18,Freshman,,,65,Current,"Ossineke,MI"
pID5643,Tyrone,Baker,C,55,162,19,Sophomore,,,89,Current,"Winfall,NC"
pID5644,Hershel,Day,P,55,163,18,Freshman,,,54,Current,"Hanoverton,OH"
pID5645,Eli,Vang,DE,47,164,20,Junior,,,69,Current,"Central,AZ"
pID5646,Ferdinand,Dawson,K,54,165,20,Junior,,,53,Current,"Cadwell,GA"
pID5647,Sammy,Black,DE,75,166,19,Sophomore,,,65,Current,"Callao,MO"
pID5648,Harlan,Reynolds,QB,74,167,20,Junior,,,98,Current,"Manti,UT"
pID5649,Matt,Henry,DT,88,168,19,Sophomore,,,63,Current,"St. Martins,MO"
pID5650,Percy,Ramos,DE,63,169,20,Junior,,,64,Current,"West Leechburg,PA"
pID5651,Christoper,Washington,TE,74,170,20,Junior,,,88,Current,"Townsend,MT"
pID5652,Edmond,Eaton,CB,59,171,20,Junior,,,53,Current,"Mulat,FL"
pID5653,Anton,Lloyd,OG,69,172,21,Senior,,,54,Current,"Burkburnett,TX"
pID5654,Nicolas,Greene,OG,40,173,20,Junior,,,64,Current,"Tonopah,NV"
pID5655,Waylon,Gonzales,TE,69,174,21,Senior,,,63,Current,"Kershaw,SC"
pID5656,Gaylord,Lyons,OT,48,175,18,Freshman,,,99,Current,"Granton,WI"
pID5657,Burt,Brady,OT,45,176,19,Sophomore,,,56,Current,"Ferris,TX"
pID5658,Ulysses,Thompson,OG,68,177,18,Freshman,,,47,Current,"Gaston,SC"
pID5659,Ted,Little,QB,73,178,21,Senior,,,65,Current,"Ackerly,TX"
pID5660,Barry,Salinas,DT,57,179,19,Sophomore,,,60,Current,"St. Joseph,WI"
pID5661,Gabriel,Kim,DT,80,180,19,Sophomore,,,89,Current,"East Mountain,TX"
pID5662,Lamar,Logan,QB,89,181,21,Senior,,,85,Current,"Newburgh Heights,OH"
pID5663,Chester,Hoffman,P,53,182,18,Freshman,,,93,Current,"Baker,CA"
pID5664,Jay,Steele,P,93,183,20,Junior,,,52,Current,"Rockville,MO"
pID5665,Lloyd,Morris,P,52,184,21,Senior,,,97,Current,"Averill Park,NY"
pID5666,Sidney,Powell,LB,77,185,21,Senior,,,65,Current,"Erick,OK"
pID5667,Terry,Brewer,C,70,186,22,Senior,,,80,Current,"Lytle Creek,CA"
pID5668,Felipe,Wolfe,LB,79,187,21,Senior,,,79,Current,"Elsie,NE"
pID5669,Dong,Cannon,QB,41,188,19,Sophomore,,,97,Current,"Derry,PA"
pID5670,Hipolito,Carr,WR,51,189,21,Senior,,,59,Current,"Baring,WA"
pID5671,Reed,Hancock,QB,40,190,21,Senior,,,63,Current,"Driftwood,PA"
pID5672,Myles,Robles,LB,71,191,20,Junior,,,92,Current,"Santa Clarita,CA"
pID5673,Kyle,Patel,S,55,192,23,Senior,,,77,Current,"El Chaparral,TX"
pID5674,Cruz,Strong,RB,45,193,21,Senior,,,54,Current,"Blue Valley,CO"
pID5675,Markus,Nixon,S,52,194,20,Junior,,,71,Current,"Chisholm,ME"
pID5676,Barton,Vega,RB,54,195,20,Junior,,,100,Current,"Columbia,MS"
pID5677,Scottie,Beck,RB,52,196,20,Junior,,,83,Current,"Selawik,AK"
pID5678,Roy,Oliver,TE,55,197,20,Junior,,,81,Current,"Paloma Creek South,TX"
pID5679,Clinton,Bates,OG,50,198,20,Junior,,,64,Current,"Chrisney,IN"
pID5680,Joey,Shepard,TE,73,199,23,Senior,,,83,Current,"Taylor Lake Village,TX"
pID5681,Zachery,Salas,OG,42,200,20,Junior,,,59,Current,"Myrtletown,CA"
pID5682,Mary,Raymond,C,77,201,18,Freshman,,,57,Current,"Angustura,NM"
pID5683,Jesse,Larson,DE,79,202,23,Senior,,,54,Current,"Peck,KS"
pID5684,Grant,Walters,QB,65,203,20,Junior,,,66,Current,"Coal City,IL"
pID5685,Cyrus,Morris,QB,92,204,20,Junior,,,53,Current,"Hypoluxo,FL"
pID5686,Rich,West,DT,69,205,20,Junior,,,62,Current,"Blythe,GA"
pID5687,Courtney,Carr,CB,41,206,18,Freshman,,,94,Current,"West Valley City,UT"
pID5688,Esteban,Schneider,CB,69,207,20,Junior,,,48,Current,"Vincent,AL"
pID5689,Angelo,Shaw,DT,98,208,18,Freshman,,,92,Current,"North Granby,CT"
pID5690,Darrell,Shaw,K,77,209,22,Senior,,,77,Current,"Fort Lewis,WA"
pID5691,Stephan,Morrison,K,50,210,19,Sophomore,,,47,Current,"Fort Dick,CA"
pID5692,Fredric,Watkins,OT,63,211,21,Senior,,,99,Current,"Granger,WA"
pID5693,Sean,Hanson,RB,43,212,20,Junior,,,56,Current,"Symsonia,KY"
pID5694,Long,Jimenez,WR,59,213,19,Sophomore,,,65,Current,"Smallwood,NY"
pID5695,Luis,Dennis,OG,47,214,18,Freshman,,,60,Current,"Green Level,NC"
pID5696,Joel,Moody,OT,91,215,20,Junior,,,63,Current,"Victory Gardens,NJ"
pID5697,Phil,Underwood,RB,65,216,19,Sophomore,,,53,Current,"Robertsville,OH"
pID5698,Federico,Woodward,LB,80,217,23,Senior,,,58,Current,"Sturgeon,MO"
pID5699,Rocco,Stone,DT,46,218,21,Senior,,,95,Current,"Milpitas,CA"
pID5700,Quincy,McGee,OG,78,219,19,Sophomore,,,54,Current,"Panola,AL"
pID5701,Wilford,Combs,DT,82,220,21,Senior,,,42,Current,"Mannington,WV"
pID5702,Cletus,Reid,QB,63,221,20,Junior,,,91,Current,"Brownsville,MN"
pID5703,Carmelo,Rojas,S,61,222,18,Freshman,,,52,Current,"Excelsior,MN"
pID5704,Joey,Bennett,DT,93,223,20,Junior,,,44,Current,"Rocky Fork Point,OH"
pID5705,Dwayne,Yang,K,88,224,21,Senior,,,57,Current,"Sturgis,KY"
pID5706,Sylvester,Vinson,DE,63,225,20,Junior,,,43,Current,"Greenfield,IN"
pID5707,Clint,Garcia,K,84,226,19,Sophomore,,,53,Current,"Tolchester,MD"
pID5708,Luigi,Murray,RB,60,227,20,Junior,,,66,Current,"Catalina Foothills,AZ"
pID5709,August,Burns,CB,40,228,24,Senior,,,59,Current,"Linden,WI"
pID5710,Micah,Wiggins,P,58,229,20,Junior,,,58,Current,"New Gretna,NJ"
pID5711,Sherman,Travis,WR,44,230,19,Sophomore,,,69,Current,"Jerusalem,AR"
pID5712,Cary,Reeves,DT,87,231,23,Senior,,,82,Current,"Kean University,NJ"
pID5713,Luigi,Nelson,S,69,232,22,Senior,,,53,Current,"Lebanon,KY"
pID5714,Marion,Diaz,LB,70,233,20,Junior,,,73,Current,"Mathiston,MS"
pID5715,Vito,McDaniel,OG,92,234,20,Junior,,,75,Current,"St. Johns,MI"
pID5716,Bradley,Barnes,K,51,235,19,Sophomore,,,57,Current,"Russellville,SC"
pID5717,Manual,Fuller,OT,53,236,18,Freshman,,,59,Current,"Hillsboro,TN"
pID5718,Homer,Workman,DE,80,237,21,Senior,,,59,Current,"Bokoshe,OK"
pID5719,Manuel,Martinez,CB,57,238,20,Junior,,,74,Current,"Sturgis,SD"
pID5720,Bertram,Ruiz,RB,64,239,20,Junior,,,66,Current,"Matheson,CO"
pID5721,Blaine,Wilkerson,QB,52,240,20,Junior,,,52,Current,"Cokeburg,PA"
pID5722,Tracy,Soto,K,75,241,22,Senior,,,43,Current,"Sand Coulee,MT"
pID5723,Efren,Robertson,K,98,242,19,Sophomore,,,60,Current,"Eddyville,IL"
pID5724,Chadwick,Harding,OG,63,243,18,Freshman,,,51,Current,"Overland Park,KS"
pID5725,Jerold,Chambers,K,48,244,18,Freshman,,,84,Current,"Monterey Park Tract,CA"
pID5726,Lavern,Santiago,K,66,245,24,Senior,,,66,Current,"East Jordan,MI"
pID5727,Reynaldo,Hayes,S,56,246,23,Senior,,,58,Current,"Orient,SD"
pID5728,Cornelius,Rowe,DE,70,247,20,Junior,,,53,Current,"Danville,MO"
pID5729,Dusty,Russell,RB,87,248,23,Senior,,,40,Current,"Selma,AL"
pID5730,Rubin,Wallace,DT,76,249,24,Senior,,,67,Current,"Lassalle Comunidad,PR"
pID5731,Sonny,Ramirez,CB,69,250,18,Freshman,,,60,Current,"Gautier,MS"
pID5732,Nathanial,Ellis,K,65,251,18,Freshman,,,61,Current,"Summerfield,IL"
pID5733,Eli,Bradshaw,S,43,252,20,Junior,,,79,Current,"Eleele,HI"
pID5734,Whitney,Davidson,TE,51,253,21,Senior,,,89,Current,"Nicolaus,CA"
pID5735,Kelly,Owen,OT,62,254,21,Senior,,,92,Current,"Raymond,NE"
pID5736,Jess,Hopkins,DE,62,255,19,Sophomore,,,41,Current,"Algiers,VT"
pID5737,Jerald,Sawyer,DE,41,256,20,Junior,,,52,Current,"Brimley,MI"
pID5738,Clifford,Monty,OG,97,257,22,Senior,,,66,Current,"Briar,TX"
pID5739,Merrill,Tillman,C,60,258,21,Senior,,,73,Current,"Whiting,MO"
pID5740,Erasmo,Monty,C,59,259,19,Sophomore,,,63,Current,"Chelan Falls,WA"
pID5741,Luis,Prince,OT,52,260,19,Sophomore,,,83,Current,"Barada,NE"
pID5742,Walter,Winters,CB,100,261,19,Sophomore,,,52,Current,"Clinchport,VA"
pID5743,Brenton,Ortiz,K,70,1,20,Junior,,,56,Current,"Southfield,MI"
pID5744,Leon,Colon,WR,60,2,19,Sophomore,,,65,Current,"Colusa,CA"
pID5745,Norman,Knight,P,98,3,19,Sophomore,,,82,Current,"Blountstown,FL"
pID5746,Stephan,Day,QB,58,4,18,Freshman,,,55,Current,"Carpendale,WV"
pID5747,Fermin,Chambers,WR,75,5,20,Junior,,,51,Current,"Livingston,IL"
pID5748,Gavin,Johnston,S,52,6,19,Sophomore,,,60,Current,"Faison,NC"
pID5749,Doug,Schmidt,RB,54,7,19,Sophomore,,,73,Current,"Goodman,MO"
pID5750,Abdul,Stephens,S,70,8,23,Senior,,,80,Current,"Serena,IL"
pID5751,Deangelo,Simpson,DT,48,9,19,Sophomore,,,54,Current,"Franklin,NE"
pID5752,Dannie,Ramirez,WR,55,10,22,Senior,,,52,Current,"Lloyd Harbor,NY"
pID5753,Jed,Harrison,S,98,11,23,Senior,,,60,Current,"Cope,CO"
pID5754,Herschel,Kelly,DT,57,12,21,Senior,,,43,Current,"Ghent,KY"
pID5755,Fabian,Weiss,WR,80,13,23,Senior,,,75,Current,"Princeton,NE"
pID5756,Chang,Walters,LB,68,14,20,Junior,,,100,Current,"Audubon,PA"
pID5757,Cruz,Tillman,K,57,15,19,Sophomore,,,63,Current,"Clinchport,VA"
pID5758,Gordon,Erickson,TE,53,16,19,Sophomore,,,44,Current,"Surfside,FL"
pID5759,Florentino,Perry,CB,40,17,20,Junior,,,79,Current,"Hobart,WA"
pID5760,Chuck,Santos,LB,54,18,19,Sophomore,,,56,Current,"Olmito and Olmito,TX"
pID5761,Marcelino,Riddle,QB,51,19,21,Senior,,,52,Current,"Lytle Creek,CA"
pID5762,Guadalupe,Winters,DE,77,20,23,Senior,,,59,Current,"New Oxford,PA"
pID5763,Willian,Gutierrez,LB,86,21,19,Sophomore,,,76,Current,"Mexico,PA"
pID5764,Daron,William,RB,56,22,19,Sophomore,,,83,Current,"Lansing,MI"
pID5765,Felix,Mayer,WR,84,23,23,Senior,,,71,Current,"Aurora,UT"
pID5766,Dannie,Serrano,RB,59,24,19,Sophomore,,,84,Current,"Seatonville,IL"
pID5767,Wilfredo,Perkins,S,67,25,20,Junior,,,81,Current,"Forsan,TX"
pID5768,Bart,Garrett,DE,67,26,22,Senior,,,67,Current,"Star City,IN"
pID5769,Geoffrey,Madden,QB,72,27,21,Senior,,,66,Current,"Camp Hill,AL"
pID5770,Coleman,Rosales,K,67,28,22,Senior,,,54,Current,"Claryville,KY"
pID5771,Greg,Rosales,K,42,29,19,Sophomore,,,58,Current,"Center Sandwich,NH"
pID5772,Brett,Grant,QB,75,30,19,Sophomore,,,77,Current,"Ko Olina,HI"
pID5773,Darrel,McKenzie,S,73,31,22,Senior,,,45,Current,"Cooper Landing,AK"
pID5774,Jefferey,Puckett,P,54,32,18,Freshman,,,62,Current,"Fanning Springs,FL"
pID5775,Johnathon,Griffin,LB,60,33,20,Junior,,,77,Current,"Calipatria,CA"
pID5776,Sang,Wade,CB,52,34,19,Sophomore,,,46,Current,"Brockport,NY"
pID5777,Perry,Jensen,C,90,35,19,Sophomore,,,76,Current,"Glen Allen,AL"
pID5778,Harland,Lindsey,TE,97,36,20,Junior,,,82,Current,"Paraje,NM"
pID5779,Alonzo,Roth,WR,92,37,23,Senior,,,46,Current,"Borrego Pass,NM"
pID5780,Faustino,Ryan,LB,55,38,20,Junior,,,51,Current,"Mescalero,NM"
pID5781,Will,Craig,LB,98,39,23,Senior,,,57,Current,"Ionia,MO"
pID5782,Jerold,Hayes,P,61,40,21,Senior,,,75,Current,"Grand Ronde,OR"
pID5783,Tomas,Butler,RB,54,41,20,Junior,,,60,Current,"Media,PA"
pID5784,Humberto,West,QB,67,42,20,Junior,,,52,Current,"Jay,OK"
pID5785,Odis,Crawford,RB,74,43,22,Senior,,,76,Current,"North Ridgeville,OH"
pID5786,Blaine,Allen,RB,45,44,19,Sophomore,,,84,Current,"Nellieburg,MS"
pID5787,Kraig,Holland,DT,67,45,18,Freshman,,,52,Current,"Bradenton,FL"
pID5788,Rudolph,Pearson,K,74,46,19,Sophomore,,,60,Current,"Lorena,TX"
pID5789,Dorsey,Valentine,P,52,47,20,Junior,,,70,Current,"Hometown,IL"
pID5790,Brent,Stevenson,DT,59,48,20,Junior,,,52,Current,"Schwana,WA"
pID5791,Denis,Schneider,P,62,49,21,Senior,,,57,Current,"Kapowsin,WA"
pID5792,Chi,Small,WR,64,50,21,Senior,,,68,Current,"Au Sable,MI"
pID5793,Dave,Manning,S,61,51,19,Sophomore,,,84,Current,"Laurel,IA"
pID5794,Shirley,Calhoun,TE,50,52,21,Senior,,,40,Current,"Liberty Corner,NJ"
pID5795,Guy,Weiss,DE,43,53,19,Sophomore,,,40,Current,"Clarence,MO"
pID5796,Ariel,Burns,QB,79,54,21,Senior,,,55,Current,"Bloomingville,OH"
pID5797,Clayton,Jimenez,OT,73,55,22,Senior,,,75,Current,"Comstock Park,MI"
pID5798,Otis,Rivas,OG,60,56,18,Freshman,,,50,Current,"Davis,NC"
pID5799,Erin,Thomas,DE,99,57,23,Senior,,,58,Current,"Wheatland,ND"
pID5800,Sergio,Schroeder,QB,78,58,20,Junior,,,66,Current,"Fredonia,AL"
pID5801,Gregorio,Neal,WR,41,59,20,Junior,,,53,Current,"Vallecito,CA"
pID5802,Lee,Santos,DT,41,60,20,Junior,,,71,Current,"Grizzly Flats,CA"
pID5803,Jerald,Wyatt,DT,55,61,19,Sophomore,,,59,Current,"Solis,TX"
pID5804,Jake,Ryan,CB,55,62,23,Senior,,,50,Current,"Cornucopia,WI"
pID5805,Laurence,Wolf,S,46,63,19,Sophomore,,,65,Current,"Satsuma,AL"
pID5806,Bradley,Chen,CB,76,64,20,Junior,,,61,Current,"Hinsdale,MT"
pID5807,Dino,Pitts,QB,63,65,20,Junior,,,69,Current,"Halsey,NE"
pID5808,Jerold,Tyson,C,71,66,19,Sophomore,,,43,Current,"Germantown Hills,IL"
pID5809,Hollis,Henry,DE,94,67,20,Junior,,,55,Current,"Blauvelt,NY"
pID5810,Kendrick,McDaniel,WR,80,68,18,Freshman,,,52,Current,"Osco,IL"
pID5811,Keith,Bell,LB,50,69,18,Freshman,,,66,Current,"Clinton,WA"
pID5812,Johnathon,Alexander,QB,65,70,20,Junior,,,76,Current,"Dunthorpe,OR"
pID5813,Delmer,William,DE,66,71,19,Sophomore,,,50,Current,"Redcrest,CA"
pID5814,Booker,Schneider,P,60,72,21,Senior,,,68,Current,"Union Dale,PA"
pID5815,Gustavo,Robles,QB,46,73,20,Junior,,,50,Current,"Mount Clifton,VA"
pID5816,Winston,Santana,K,67,74,20,Junior,,,98,Current,"West Hamburg,PA"
pID5817,Cristopher,Schwartz,WR,84,75,20,Junior,,,64,Current,"Melcher-Dallas,IA"
pID5818,Stacey,Armstrong,OG,68,76,21,Senior,,,76,Current,"Mount Carbon,PA"
pID5819,Valentine,Sanchez,CB,50,77,19,Sophomore,,,78,Current,"Valley,WA"
pID5820,Oliver,Johnston,DE,64,78,21,Senior,,,52,Current,"Cantu Addition,TX"
pID5821,Alex,Terry,DE,63,79,20,Junior,,,63,Current,"Sarasota Springs,FL"
pID5822,Lucio,Tyson,LB,69,80,20,Junior,,,94,Current,"Hartselle,AL"
pID5823,Cameron,Sweeney,QB,94,81,19,Sophomore,,,54,Current,"Hulbert,OK"
pID5824,Geoffrey,Bryant,DE,65,82,20,Junior,,,69,Current,"Doolittle,MO"
pID5825,Mohamed,Spence,CB,73,83,20,Junior,,,84,Current,"Fort Valley,GA"
pID5826,Vaughn,Turner,TE,80,84,20,Junior,,,68,Current,"Lakeville,NY"
pID5827,Trevor,Morgan,RB,67,85,21,Senior,,,44,Current,"Carter Lake,IA"
pID5828,Jacob,Kelly,RB,58,86,19,Sophomore,,,97,Current,"Franklin,AR"
pID5829,Jerold,Lyons,QB,79,87,19,Sophomore,,,67,Current,"Walworth,WI"
pID5830,Mauricio,Nguyen,TE,83,88,19,Sophomore,,,58,Current,"Columbus,MT"
pID5831,Porfirio,Preston,OT,50,89,24,Senior,,,61,Current,"Newtown,OH"
pID5832,Grant,Cameron,OG,62,90,19,Sophomore,,,76,Current,"Timberon,NM"
pID5833,Theo,Mendoza,WR,75,91,19,Sophomore,,,65,Current,"Parkersburg,WV"
pID5834,Lucas,Terrell,S,69,92,21,Senior,,,58,Current,"Robeson Extension,PA"
pID5835,Wesley,Jones,QB,54,93,23,Senior,,,89,Current,"Wheatcroft,KY"
pID5836,Loyd,Simpson,CB,66,94,18,Freshman,,,50,Current,"Dunkirk,MD"
pID5837,Taylor,Stephens,TE,61,95,21,Senior,,,59,Current,"Collierville,CA"
pID5838,Jarrod,Allen,DE,78,96,22,Senior,,,51,Current,"Dayton,IA"
pID5839,Emmitt,Calhoun,LB,62,97,20,Junior,,,70,Current,"New Holland,SD"
pID5840,Rosario,Carpenter,DE,53,98,22,Senior,,,54,Current,"Cogdell,GA"
pID5841,Tracey,Henderson,K,82,99,20,Junior,,,78,Current,"Union Springs,AL"
pID5842,Willard,Evans,TE,81,100,19,Sophomore,,,74,Current,"Del Carmen,PR"
pID5843,Ivan,Nunez,OG,54,101,18,Freshman,,,76,Current,"Holloway,MN"
pID5844,Simon,Macias,CB,55,102,20,Junior,,,90,Current,"Cooper Landing,AK"
pID5845,Garry,Sexton,CB,80,103,21,Senior,,,74,Current,"Philipsburg,MT"
pID5846,Cletus,Rush,WR,55,104,19,Sophomore,,,61,Current,"Wikieup,AZ"
pID5847,Ruben,Snider,DE,47,105,20,Junior,,,60,Current,"Old Shawneetown,IL"
pID5848,Mario,Peters,S,88,106,18,Freshman,,,60,Current,"Camptown,VA"
pID5849,Nicky,Lane,P,52,107,20,Junior,,,78,Current,"West Mineral,KS"
pID5850,Lorena,Cochran,C,50,108,20,Junior,,,52,Current,"Dash Point,WA"
pID5851,Williams,Mann,TE,57,109,20,Junior,,,41,Current,"Enoree,SC"
pID5852,Ivan,Perez,K,66,110,20,Junior,,,55,Current,"Delbarton,WV"
pID5853,Benedict,Shannon,OT,75,111,20,Junior,,,61,Current,"Oakdale,IL"
pID5854,Wilbert,Trevino,WR,43,112,20,Junior,,,72,Current,"Rancho Calaveras,CA"
pID5855,Edmund,Bailey,OG,58,113,19,Sophomore,,,92,Current,"Diablock,KY"
pID5856,Marlon,Wolfe,S,58,114,19,Sophomore,,,66,Current,"Greensboro Bend,VT"
pID5857,Pete,Serrano,RB,63,115,21,Senior,,,67,Current,"Salamanca,NY"
pID5858,Malik,Holmes,P,66,116,23,Senior,,,62,Current,"Blanchard,OK"
